,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1929,2015-02-12 22:56:00,21.0,26.75,0.0,558.0,0.00411178012986855,0
3839,2015-02-07 09:49:00,20.815,18.815,205.0,458.5,0.00285360970061655,0
7647,2015-02-16 22:14:00,20.34,30.15,0.0,714.5,0.00445210721476783,0
5567,2015-02-08 14:37:00,20.463333333333303,26.23,69.0,421.666666666667,0.00389942806650711,0
4901,2015-02-08 03:30:59,19.39,31.0,0.0,443.0,0.0043148043645168605,0
2145,2015-02-13 02:31:59,21.0,24.34,0.0,580.0,0.0037391087389712398,0
6265,2015-02-09 02:15:00,19.39,26.89,0.0,466.0,0.00373930574168329,0
5229,2015-02-08 08:58:59,19.2225,31.2,18.5,431.5,0.00429745808769477,0
3890,2015-02-14 07:37:00,19.6,37.9,0.0,506.0,0.00535340046582217,0
1116,2015-02-05 12:26:00,22.675,26.89,665.5,1111.25,0.0045819554386193,1
3479,2015-02-14 00:46:00,19.89,34.7,0.0,502.0,0.00498750806462639,0
426,2015-02-05 00:55:59,21.1,25.5,0.0,451.5,0.00394273428736449,0
1256,2015-02-03 08:55:00,20.89,24.89,429.0,716.166666666667,0.0037981812511967204,1
594,2015-02-05 03:43:59,21.0,24.5,0.0,445.0,0.0037638366586111,0
6401,2015-02-09 04:31:00,19.29,26.79,0.0,466.0,0.0037020566954088204,0
5262,2015-02-08 09:32:00,19.29,30.89,97.0,432.0,0.0042725192984461,0
635,2015-02-12 01:21:59,20.6,26.295,0.0,534.5,0.00394245921026025,0
1023,2015-02-12 07:50:00,20.5,22.445,0.0,815.0,0.00334131598126289,0
1318,2015-02-03 09:56:59,21.55,27.5,464.0,1034.25,0.00437393153272012,1
7796,2015-02-17 00:42:59,20.2,30.29,0.0,718.0,0.00443411196334396,0
5868,2015-02-15 16:34:59,21.1,31.89,26.5,671.25,0.00493858170097655,0
5813,2015-02-15 15:40:00,21.6,31.2,62.0,656.333333333333,0.004982467511686389,0
5698,2015-02-15 13:45:00,22.29,30.1,87.5,662.0,0.00501377074347092,0
4099,2015-02-07 14:09:00,22.6,17.175,142.5,443.0,0.00290546820816037,0
1819,2015-02-12 21:06:00,21.245,27.495,0.0,568.5,0.00429159487245356,0
7928,2015-02-10 05:57:59,20.1,33.09,0.0,447.5,0.00481706462404567,0
1323,2015-02-03 10:01:59,21.6,27.5,479.0,1032.25,0.00438743012323847,1
3594,2015-02-14 02:41:00,19.745,36.4,0.0,508.0,0.0051866523439431204,0
3617,2015-02-14 03:04:00,19.79,36.5,0.0,504.5,0.00521568665716223,0
48,2015-02-04 18:38:00,22.39,27.29,0.0,639.0,0.00457021208799111,0
3499,2015-02-14 01:06:00,19.89,35.2,0.0,502.5,0.00505995880458261,0
5298,2015-02-15 07:05:00,20.0,31.945,0.0,587.0,0.0046202239765787394,0
9727,2015-02-18 08:54:00,20.84,26.895,7.0,1463.5,0.0040934647671715795,0
747,2015-02-05 06:16:59,20.89,23.15,0.0,453.5,0.0035311521490127397,0
3468,2015-02-14 00:35:00,20.0,34.245,0.0,508.0,0.00495552456998177,0
1885,2015-02-03 19:24:00,21.5,28.23,0.0,859.666666666667,0.00447705339672475,0
9044,2015-02-17 21:30:59,20.89,33.045,0.0,1759.0,0.00505273257920544,0
165,2015-02-04 20:35:00,21.7,26.7,0.0,518.0,0.00428522993460374,0
2299,2015-02-06 08:09:00,20.7,19.5,419.0,533.666666666667,0.0029370221963941397,1
4814,2015-02-14 23:00:59,20.0,35.79,0.0,531.0,0.005180960652148329,0
6393,2015-02-16 01:20:00,20.29,28.39,0.0,825.5,0.0041774514057978,0
391,2015-02-02 18:29:59,22.0,24.58,0.0,716.6,0.00401619278733235,0
8540,2015-02-17 13:07:00,21.7,33.09,28.0,1153.5,0.00531956721058616,0
8997,2015-02-17 20:44:00,21.0,33.79,0.0,1522.0,0.0052029603152288295,0
9494,2015-02-18 05:00:59,20.76,26.26,0.0,1495.66666666667,0.0039764371839183,0
5865,2015-02-08 19:34:59,19.29,27.65,0.0,435.0,0.0038216285559262704,0
5972,2015-02-08 21:22:00,19.5,27.525,0.0,451.0,0.0038546013122196603,0
1605,2015-02-12 17:31:59,22.0,28.05,433.0,629.0,0.0045873469996607795,1
7832,2015-02-17 01:19:00,20.0,30.29,0.0,709.0,0.0043791751281533,0
5757,2015-02-08 17:47:00,19.39,27.2,0.0,422.333333333333,0.00378267630066579,0
6162,2015-02-09 00:32:00,19.426666666666698,26.89,0.0,460.0,0.00374789893607631,0
546,2015-02-05 02:55:59,21.0,24.89,0.0,432.0,0.00382411915135911,0
4909,2015-02-15 00:36:00,20.0,35.5,0.0,541.0,0.00513863343033455,0
1063,2015-02-12 08:30:00,20.6,22.05,9.0,659.5,0.00330261890933316,0
6947,2015-02-16 10:34:00,21.356666666666698,27.356666666666698,449.0,965.666666666667,0.00429939815050746,1
775,2015-02-05 06:45:00,20.79,22.84,0.0,449.5,0.0034621092826005897,0
537,2015-02-11 23:44:00,20.6,26.84,0.0,498.0,0.00402470082344019,0
4687,2015-02-14 20:54:00,19.84,35.45,0.0,525.0,0.00508028561873035,0
2371,2015-02-06 09:21:00,21.0,20.815,437.25,752.25,0.00319481714505113,1
9489,2015-02-18 04:56:00,20.79,26.2,0.0,1570.0,0.00397467591370672,0
2010,2015-02-03 21:29:00,21.0,26.2675,0.0,622.75,0.00403713299829174,0
6780,2015-02-09 10:50:00,21.0,32.59,454.0,1312.0,0.00501669487317596,1
6866,2015-02-09 12:16:00,21.575,33.79,479.0,1385.25,0.00539134128479374,1
1203,2015-02-05 13:53:00,22.29,26.0,461.0,829.0,0.004326081952579721,0
5402,2015-02-15 08:49:00,20.323333333333302,30.29,82.6666666666667,608.666666666667,0.00446829225557467,0
3294,2015-02-13 21:40:59,20.29,31.2,0.0,510.0,0.00459398321209564,0
6984,2015-02-16 11:10:59,21.5,28.29,454.0,1059.5,0.00448663755713656,1
8085,2015-02-17 05:31:59,20.39,30.39,0.0,735.666666666667,0.00450178502960536,0
3538,2015-02-14 01:45:00,19.89,35.79,0.0,503.0,0.00514547221667881,0
4355,2015-02-07 18:24:59,20.29,22.7,0.0,437.0,0.00333570528717845,0
4347,2015-02-14 15:14:00,19.89,36.09,24.0,513.0,0.00518896255799795,0
4416,2015-02-07 19:25:59,20.1,24.05,0.0,438.5,0.0034936781973234,0
4667,2015-02-07 23:37:00,19.7,29.05,0.0,438.5,0.00412078556295211,0
448,2015-02-02 19:27:00,21.29,23.926666666666698,0.0,588.0,0.00374166152982765,0
3254,2015-02-13 21:01:00,20.39,31.2,0.0,514.0,0.0046226651227873295,0
1422,2015-02-03 11:41:00,22.2,27.7225,550.5,1157.75,0.0045894077486098896,1
2508,2015-02-13 08:35:00,21.23,25.23,23.6666666666667,515.333333333333,0.00393217865599575,0
7271,2015-02-09 19:01:00,21.1,36.2,0.0,1295.0,0.00561206354418701,0
4859,2015-02-08 02:49:00,19.39,31.1,0.0,437.0,0.0043288199558765205,0
1771,2015-02-12 20:18:00,21.2,27.5,0.0,562.0,0.0042804628763440395,0
5178,2015-02-08 08:08:00,19.2,31.05,0.0,436.5,0.00427062118998499,0
619,2015-02-12 01:06:00,20.6,26.2933333333333,0.0,519.0,0.00394220773999736,0
3233,2015-02-06 23:43:00,20.0,18.7,0.0,439.5,0.00269628789148877,0
688,2015-02-12 02:15:00,20.6,25.495,0.0,549.5,0.00382177670780691,0
532,2015-02-11 23:38:59,20.65,27.695,0.0,497.0,0.0041666744565622,0
2215,2015-02-13 03:42:00,20.89,24.545,0.0,581.0,0.00374521770709445,0
360,2015-02-11 20:47:00,20.89,29.495,0.0,491.0,0.004505988923320829,0
1852,2015-02-06 00:42:00,20.2,20.856666666666698,0.0,443.666666666667,0.00304641561058731,0
7300,2015-02-16 16:27:00,21.7675,29.55,444.0,920.5,0.00476590453001155,1
8575,2015-02-17 13:41:59,21.7,33.8175,457.75,1154.5,0.005437542933573371,1
3749,2015-02-07 08:19:00,19.6,19.5,7.0,450.75,0.00274292684718233,0
3411,2015-02-13 23:38:00,20.0,33.29,0.0,507.5,0.0048162583773141,0
7097,2015-02-09 16:07:00,22.0,38.47,438.0,1932.25,0.006308736540456421,1
106,2015-02-04 19:36:00,22.1,27.1,0.0,562.0,0.00445816911221647,0
4599,2015-02-07 22:28:59,19.79,27.945,0.0,436.0,0.003985382619636771,0
1619,2015-02-05 20:49:00,21.0,19.6,0.0,470.0,0.0030074296246800198,0
631,2015-02-05 04:21:00,20.89,24.29,0.0,444.0,0.00370607650135101,0
2531,2015-02-06 12:01:00,21.7,20.39,494.0,803.0,0.00326718375337819,1
3016,2015-02-13 17:03:00,21.6,31.79,444.0,629.0,0.0050774563762716,1
6493,2015-02-09 06:03:00,19.39,26.7,0.0,469.5,0.00371272675749,0
2694,2015-02-13 11:41:00,23.89,25.3925,808.0,700.5,0.00465681614032235,1
533,2015-02-11 23:39:59,20.6,27.53,0.0,495.666666666667,0.0041288542386715395,0
2815,2015-02-13 13:41:59,23.7225,25.9725,664.75,567.75,0.00471587248344224,0
7457,2015-02-16 19:04:00,21.1,30.29,0.0,817.0,0.00468893297910483,0
2316,2015-02-04 02:35:00,20.7,25.0,0.0,496.0,0.0037704346054599296,0
3924,2015-02-14 08:10:59,19.745,37.245,0.0,505.0,0.00530808429242442,0
1296,2015-02-12 12:23:00,24.2,22.65,248.75,734.25,0.00422902112937993,0
3704,2015-02-14 04:31:00,19.6,36.59,0.0,505.5,0.00516682501015374,0
9720,2015-02-18 08:47:00,20.79,26.89,14.0,1412.5,0.00408003912420573,0
702,2015-02-02 23:41:00,20.625,22.245,0.0,451.75,0.00333714932632965,0
2841,2015-02-06 17:10:59,21.79,21.6,438.0,916.5,0.0034813498020422303,1
6860,2015-02-16 09:07:00,20.79,25.79,405.666666666667,899.0,0.00391208558374589,1
7039,2015-02-16 12:06:00,21.39,27.9175,461.5,931.5,0.00439719893953879,1
505,2015-02-05 02:15:00,21.0,25.0,0.0,439.5,0.0038411240057139,0
6338,2015-02-09 03:28:00,19.34,26.79,0.0,471.0,0.00371367054043556,0
4097,2015-02-07 14:06:59,22.6,17.1666666666667,140.666666666667,446.0,0.00290405188912572,0
7410,2015-02-16 18:16:59,21.79,30.2,0.0,941.0,0.00487831383431837,0
935,2015-02-12 06:22:00,20.5,22.7,0.0,616.0,0.00337948327464413,0
4865,2015-02-14 23:51:59,20.0,35.59,0.0,538.0,0.00515176885328093,0
2581,2015-02-13 09:48:00,22.5,25.05,705.5,580.5,0.00422087412724227,1
6142,2015-02-09 00:11:59,19.5,27.033333333333303,0.0,459.0,0.0037853292852625797,0
3343,2015-02-13 22:30:00,20.1,31.6,0.0,512.5,0.00459855479455644,0
1671,2015-02-03 15:49:59,22.912,30.79,454.0,1365.8,0.00532877401973244,1
6363,2015-02-16 00:49:59,20.29,28.79,0.0,790.0,0.00423671038191359,0
6851,2015-02-16 08:57:59,20.675,25.575,393.0,885.8,0.0038517178180399103,1
3662,2015-02-14 03:49:00,19.7,36.5225,0.0,503.0,0.00518961467940086,0
337,2015-02-02 17:36:00,22.6,25.2,423.666666666667,853.0,0.0042723699287058,0
2508,2015-02-06 11:38:00,21.7,20.4425,467.75,801.0,0.0032756403723559102,1
2693,2015-02-13 11:39:59,23.865,25.4725,812.5,706.75,0.0046645282593719105,1
2219,2015-02-13 03:46:00,20.89,24.0,0.0,587.0,0.00366156892375949,0
3187,2015-02-06 22:57:00,20.0,18.84,0.0,434.5,0.00271656216615092,0
169,2015-02-04 20:38:59,21.6,26.65,0.0,517.0,0.00425089184650924,0
8086,2015-02-10 08:36:00,20.29,33.2,0.0,458.0,0.00489078485912552,0
5155,2015-02-15 04:41:59,20.1,32.4666666666667,0.0,566.666666666667,0.00472563369540751,0
8009,2015-02-17 04:15:59,20.39,30.426666666666698,0.0,735.0,0.00450725596017745,0
6315,2015-02-16 00:02:00,20.29,29.5,0.0,726.5,0.00434192269224674,0
7180,2015-02-09 17:30:00,22.175,38.895,397.0,1984.75,0.00644826973999343,1
6697,2015-02-16 06:23:59,20.39,25.1,0.0,801.0,0.0037134789963081103,0
1019,2015-02-03 04:58:00,20.39,22.5,0.0,435.0,0.00332675846769344,0
772,2015-02-05 06:42:00,20.84,22.945,0.0,449.0,0.00348889583848565,0
2790,2015-02-13 13:17:00,23.89,25.39,246.0,564.0,0.0046563542246453,0
8342,2015-02-17 09:49:00,21.175,31.34,433.0,939.75,0.00487531767471348,1
6009,2015-02-08 21:59:00,19.5,27.6,0.0,449.0,0.00386516957975751,0
1192,2015-02-03 07:51:00,20.39,23.7,398.333333333333,507.0,0.0035051854492393697,1
6166,2015-02-15 21:33:00,20.39,31.7,0.0,707.0,0.00469730575108109,0
2230,2015-02-13 03:56:59,20.89,23.995,0.0,574.5,0.0036608016072576205,0
6636,2015-02-09 08:25:59,19.5,26.79,0.0,480.333333333333,0.00375105117481805,0
517,2015-02-05 02:26:59,21.05,24.945,0.0,440.0,0.0038444894380611203,0
4367,2015-02-14 15:34:00,19.89,36.2,31.0,509.0,0.00520491052782246,0
3101,2015-02-13 18:28:00,21.29,32.45,0.0,549.75,0.00508544132302639,0
2517,2015-02-13 08:44:00,21.15,25.34,37.0,514.0,0.00392996390106742,0
5066,2015-02-15 03:13:00,20.0,33.7,0.0,543.0,0.00487604047164436,0
2293,2015-02-13 04:59:59,20.89,24.8,0.0,575.0,0.0037843638101207797,0
1417,2015-02-05 17:26:59,22.245,24.89,433.0,935.5,0.00412876159251567,1
3360,2015-02-07 01:50:00,19.89,18.84,0.0,437.5,0.00269802693311136,0
9498,2015-02-18 05:05:00,20.7675,26.2675,0.0,1472.5,0.00397942937126781,0
1332,2015-02-12 12:59:00,24.356666666666698,23.356666666666698,231.333333333333,780.333333333333,0.00440333654490515,0
2390,2015-02-04 03:49:00,20.7,24.6,0.0,478.5,0.00370974784825709,0
1881,2015-02-12 22:08:00,21.05,27.745,0.0,567.0,0.00427899031090637,0
1052,2015-02-12 08:19:00,20.6,22.13,6.0,1422.33333333333,0.00331466505430967,0
4994,2015-02-08 05:04:00,19.29,31.6,0.0,430.0,0.00437141240440136,0
2501,2015-02-06 11:31:00,21.7225,20.525,502.75,815.75,0.00329348077410498,1
3592,2015-02-14 02:38:59,19.79,36.4,0.0,506.75,0.0052012776128288795,0
7686,2015-02-10 01:56:00,20.29,32.9,0.0,456.0,0.00484624668845129,0
449,2015-02-11 22:15:59,20.7,29.35,0.0,485.0,0.00443116400503283,0
2714,2015-02-06 15:04:00,22.1666666666667,21.463333333333303,518.0,898.0,0.0035400689608168297,1
1753,2015-02-03 17:12:00,22.7,31.18,433.0,1368.8,0.0053273508022875105,1
9352,2015-02-18 02:38:59,20.7,26.89,0.0,1276.0,0.00405733882427195,0
4668,2015-02-07 23:38:00,19.7,29.0,0.0,438.0,0.0041136460815348296,0
2430,2015-02-04 04:28:59,20.7,24.5,0.0,473.5,0.0036945779980858896,0
6458,2015-02-09 05:28:00,19.5,26.7,0.0,463.5,0.0037383739208854,0
4212,2015-02-14 12:59:00,20.5,35.0,214.0,500.0,0.0052260425490221205,0
333,2015-02-11 20:19:59,21.0,29.6,0.0,502.0,0.0045530643835726605,0
787,2015-02-12 03:53:59,20.6,24.195,0.0,609.5,0.00362576686168775,0
1979,2015-02-03 20:57:59,21.1,26.6,0.0,661.5,0.0041139379302597605,0
269,2015-02-02 16:27:59,22.76,26.823333333333302,439.0,983.333333333333,0.00459431462064815,1
5083,2015-02-08 06:33:00,19.26,31.6666666666667,0.0,437.333333333333,0.0043724633510850205,0
4788,2015-02-14 22:34:59,19.84,36.0,0.0,534.0,0.00515975912598951,0
8821,2015-02-17 17:48:00,22.2,34.2175,433.0,1696.0,0.00567445206212065,1
3539,2015-02-14 01:46:00,19.89,35.79,0.0,501.5,0.00514547221667881,0
7315,2015-02-09 19:45:00,20.7,35.29,0.0,1060.5,0.0053356581352590705,0
2101,2015-02-03 22:59:59,20.89,25.29,0.0,567.5,0.0038595994836159,0
8215,2015-02-17 07:41:59,20.6,30.2,0.0,773.0,0.00453220940046256,0
6300,2015-02-15 23:47:00,20.26,29.6333333333333,0.0,727.0,0.0043535475098628,0
1930,2015-02-12 22:57:00,21.0,26.695,0.0,563.0,0.0041032702314872,0
254,2015-02-04 22:04:00,21.39,25.7,0.0,486.0,0.00404565562779471,0
2135,2015-02-06 05:25:00,20.39,18.65,0.0,431.333333333333,0.0027549918015300602,0
634,2015-02-05 04:24:00,20.89,24.29,0.0,445.333333333333,0.00370607650135101,0
1276,2015-02-05 15:06:00,22.525,28.025,513.5,1085.0,0.00473320294951395,1
714,2015-02-05 05:44:00,20.89,23.5,0.0,443.0,0.0035848465887700705,0
5373,2015-02-15 08:19:59,20.1,30.79,17.3333333333333,604.666666666667,0.004479831480394021,0
7023,2015-02-09 14:53:00,21.84,36.0225,469.0,1540.0,0.00584564866480374,1
1424,2015-02-03 11:43:00,22.2,27.7225,547.0,1153.75,0.0045894077486098896,1
7893,2015-02-17 02:19:59,20.0,30.39,0.0,719.0,0.00439373474883846,0
7551,2015-02-16 20:38:00,20.39,30.29,0.0,725.0,0.00448686479549351,0
5474,2015-02-15 10:01:00,21.89,28.7,260.5,644.0,0.00466280983897591,0
7455,2015-02-09 22:05:00,20.5,33.29,0.0,630.0,0.00496867341311421,0
6881,2015-02-16 09:28:00,21.1,27.39,444.0,1014.5,0.00423695106745956,1
708,2015-02-12 02:35:00,20.6,25.1,0.0,553.333333333333,0.00376220688145424,0
854,2015-02-03 02:12:59,20.5,22.29,0.0,441.333333333333,0.0033181185303638398,0
920,2015-02-12 06:07:00,20.5,23.0666666666667,0.0,585.333333333333,0.00343437251690276,0
3773,2015-02-14 05:39:59,19.6,38.29,0.0,501.0,0.00540896727594585,0
9417,2015-02-18 03:43:59,20.79,26.29,0.0,1365.0,0.00398841692997244,0
5002,2015-02-08 05:12:00,19.245,31.6,0.0,429.0,0.00435908930910986,0
5717,2015-02-08 17:06:59,19.426666666666698,27.1333333333333,6.0,426.333333333333,0.0037820206919294,0
389,2015-02-05 00:19:00,21.29,25.2,0.0,460.0,0.00394204788657305,0
654,2015-02-12 01:40:59,20.6,25.495,0.0,543.0,0.00382177670780691,0
5956,2015-02-15 18:03:00,20.5,32.645,0.0,669.5,0.00487165043157941,0
6512,2015-02-16 03:19:00,20.39,26.7,0.0,867.5,0.00395169869483174,0
5987,2015-02-15 18:34:00,20.5,32.79,0.0,674.0,0.0048934591829229,0
4557,2015-02-14 18:43:59,19.89,35.5,0.0,519.0,0.00510343728618814,0
5143,2015-02-15 04:30:00,20.15,32.5,0.0,558.5,0.00474529417375883,0
1548,2015-02-12 16:34:59,22.2225,27.125,445.5,585.0,0.00449597943414763,1
8958,2015-02-17 20:05:00,21.1,34.2,0.0,1520.5,0.0052993631225324205,0
4098,2015-02-14 11:05:00,20.79,35.5,158.0,512.75,0.0053977777257381105,0
2124,2015-02-03 23:23:00,20.9175,25.125,0.0,559.75,0.0038407947330213795,0
2484,2015-02-13 08:10:59,21.0,25.39,14.0,522.0,0.00390142139093685,0
5753,2015-02-15 14:39:59,21.89,30.6,59.0,678.75,0.00497396609103204,0
1865,2015-02-12 21:52:00,21.1,26.96,0.0,563.666666666667,0.00416998855569889,0
7421,2015-02-09 21:30:59,20.5,33.59,0.0,676.0,0.0050138106150364,0
6694,2015-02-16 06:21:00,20.39,25.1,0.0,801.0,0.0037134789963081103,0
1112,2015-02-05 12:22:00,22.575,26.84,660.0,1093.5,0.00454549187725733,1
5281,2015-02-15 06:48:00,20.0,32.09,0.0,576.5,0.00464135189956235,0
293,2015-02-04 22:43:00,21.29,25.7,0.0,477.5,0.00402076872591321,0
6461,2015-02-09 05:31:00,19.5,26.7,0.0,456.0,0.0037383739208854,0
2250,2015-02-13 04:17:00,20.89,24.7,0.0,578.0,0.00376901181342826,0
9451,2015-02-18 04:18:00,20.89,26.1,0.0,1426.0,0.00398400833577413,0
8844,2015-02-17 18:10:59,22.1,34.345,0.0,1572.0,0.00566087742424663,0
6139,2015-02-09 00:08:59,19.5,27.0,0.0,456.5,0.0037806334317097797,0
3328,2015-02-07 01:18:00,19.926666666666698,18.7,0.0,435.333333333333,0.0026840113730721,0
1057,2015-02-05 11:26:59,22.1666666666667,26.856666666666698,444.0,1077.0,0.0044359660260218,1
542,2015-02-02 21:01:00,20.89,23.1,0.0,494.25,0.0035234822671828397,0
617,2015-02-12 01:04:00,20.6,26.1,0.0,518.0,0.00391303856058111,0
5116,2015-02-08 07:06:00,19.1666666666667,31.39,0.0,428.666666666667,0.00430868495130474,0
5209,2015-02-15 05:36:00,20.1333333333333,32.29,0.0,569.0,0.00470950374558275,0
521,2015-02-05 02:31:00,21.05,24.945,0.0,444.5,0.0038444894380611203,0
8769,2015-02-17 16:56:00,22.1333333333333,34.3333333333333,434.0,1481.0,0.0056705492806568706,1
6418,2015-02-16 01:45:00,20.34,27.89,0.0,858.5,0.00411617529178165,0
4525,2015-02-07 21:15:00,19.89,26.55,0.0,442.0,0.0038089171002387897,0
9233,2015-02-18 00:40:00,20.89,28.7,0.0,1489.66666666667,0.00438367978766792,0
6792,2015-02-09 11:02:00,21.1,33.0675,454.0,1369.75,0.00512243464654054,1
5725,2015-02-15 14:12:00,22.0,30.29,87.0,659.666666666667,0.004956599835310571,0
740,2015-02-05 06:10:00,20.89,23.29,0.0,450.5,0.00355262881880505,0
9520,2015-02-18 05:26:59,20.79,26.29,0.0,1532.0,0.00398841692997244,0
7608,2015-02-10 00:38:00,20.29,33.0,0.0,482.5,0.00486109204215602,0
7037,2015-02-09 15:07:00,21.89,36.76,453.0,1661.66666666667,0.0059848957063279,1
674,2015-02-12 02:00:59,20.6,25.5966666666667,0.0,548.333333333333,0.00383711086126653,0
4990,2015-02-15 01:57:00,20.0,34.53,0.0,542.333333333333,0.00499709767563894,0
1554,2015-02-05 19:44:00,21.175,19.79,0.0,514.75,0.00306970755834064,0
2015,2015-02-06 03:24:59,20.6,19.0,0.0,437.5,0.00284370552601066,0
3297,2015-02-07 00:47:00,20.0,18.7,0.0,433.666666666667,0.00269628789148877,0
6309,2015-02-09 02:58:59,19.39,26.6666666666667,0.0,470.666666666667,0.0037080640106188704,0
2823,2015-02-06 16:53:00,21.7225,21.8925,444.0,953.5,0.0035141521775514197,1
1458,2015-02-05 18:08:00,21.945,23.795,0.0,851.0,0.00387402519658295,0
2603,2015-02-13 10:09:59,22.84,24.945,720.5,595.75,0.0042912885414243705,1
500,2015-02-05 02:10:00,21.0,25.05,0.0,442.5,0.00384885379046066,0
1552,2015-02-12 16:38:59,22.2,27.175,434.0,605.75,0.00449811468956496,1
2691,2015-02-06 14:41:00,22.2,20.65,539.0,802.25,0.00341214572414583,1
2548,2015-02-06 12:17:59,21.7675,20.3175,496.5,806.0,0.00326903583036557,1
1719,2015-02-03 16:38:00,22.7,31.12,443.4,1368.6,0.00531701169324883,1
640,2015-02-12 01:27:00,20.6,26.045,0.0,530.0,0.00390474092865236,0
5975,2015-02-15 18:22:00,20.5,32.79,0.0,672.0,0.0048934591829229,0
1430,2015-02-05 17:39:59,22.2,24.356666666666698,433.0,903.0,0.00402859142871451,1
2001,2015-02-06 03:10:59,20.5,19.05,0.0,429.5,0.00283361066045245,0
2123,2015-02-03 23:22:00,20.89,25.16,0.0,563.4,0.00383963723576866,0
6595,2015-02-09 07:45:00,19.445,26.29,0.0,468.0,0.00366798497702178,0
9354,2015-02-18 02:41:00,20.7,26.79,0.0,1272.5,0.00404215211547375,0
1725,2015-02-05 22:34:59,20.5,21.0,0.0,455.0,0.0031251226202272803,0
2490,2015-02-06 11:19:59,21.745,20.6,471.5,821.75,0.0033101527107803398,1
8916,2015-02-17 19:23:00,21.29,34.29,0.0,1469.0,0.005376291603986671,0
4259,2015-02-07 16:49:00,20.7,20.365,14.0,437.5,0.0030679480970216,0
5341,2015-02-08 10:51:00,19.26,30.5666666666667,31.0,433.333333333333,0.00421954741490875,0
5655,2015-02-15 13:01:59,22.9725,28.79,134.8,632.75,0.00499829155208688,0
407,2015-02-05 00:36:59,21.2,25.29,0.0,451.0,0.00393429347565304,0
618,2015-02-05 04:08:00,20.89,24.39,0.0,440.0,0.00372142541017581,0
712,2015-02-02 23:51:00,20.6333333333333,22.23,0.0,454.666666666667,0.0033366097602703197,0
1620,2015-02-12 17:47:00,21.89,28.1,0.0,614.0,0.00456461412387824,0
7549,2015-02-16 20:36:00,20.5,30.365,0.0,734.666666666667,0.00452892602460111,0
7406,2015-02-09 21:16:00,20.5,33.79,0.0,721.5,0.00504390569377061,0
7958,2015-02-10 06:28:00,20.1,33.09,0.0,448.0,0.00481706462404567,0
1296,2015-02-03 09:35:00,21.29,26.79,454.0,910.25,0.00419244880685435,1
6956,2015-02-16 10:43:00,21.39,27.39,459.0,972.75,0.00431353785925312,1
3772,2015-02-14 05:38:59,19.6,38.29,0.0,504.0,0.00540896727594585,0
1864,2015-02-03 19:02:59,21.6333333333333,28.73,0.0,944.333333333333,0.00459454332333087,0
6280,2015-02-09 02:30:00,19.39,26.7,0.0,472.0,0.00371272675749,0
2637,2015-02-13 10:44:00,23.29,24.365,792.0,614.0,0.00430730544476861,1
4808,2015-02-08 01:58:00,19.445,30.55,0.0,435.0,0.00426641765515782,0
7076,2015-02-09 15:46:00,21.9725,37.795,444.0,1826.5,0.00618644912127627,1
6056,2015-02-08 22:46:00,19.5,27.745,0.0,454.0,0.0038856025757478397,0
4360,2015-02-14 15:27:00,19.89,36.29,57.0,509.0,0.00521795947003541,0
1556,2015-02-05 19:46:00,21.1,19.29,0.0,503.5,0.00297796548644197,0
9084,2015-02-17 22:11:00,20.89,32.09,0.0,1586.0,0.0049055570305091105,0
2609,2015-02-06 13:19:00,21.29,19.625,483.75,662.5,0.00306564969062438,1
4135,2015-02-07 14:44:59,22.2,17.7,87.0,445.5,0.00292240610175194,0
4081,2015-02-14 10:47:59,20.29,36.345,106.0,512.5,0.00535807458505308,0
8085,2015-02-10 08:35:00,20.29,33.2,0.0,455.0,0.00489078485912552,0
6921,2015-02-16 10:08:00,21.7,26.8225,454.0,985.5,0.00430502671064695,1
3048,2015-02-06 20:38:00,20.29,19.29,0.0,459.0,0.00283233299641491,0
5697,2015-02-08 16:46:59,19.5,26.945,24.0,422.0,0.00377288542742124,0
4546,2015-02-14 18:33:00,19.89,35.45,0.0,524.5,0.00509619045388799,0
3062,2015-02-06 20:51:59,20.2,19.1,0.0,450.0,0.00278867884197938,0
699,2015-02-02 23:38:00,20.6333333333333,22.26,0.0,453.0,0.00334113679495563,0
9439,2015-02-18 04:06:00,20.79,26.1,0.0,1415.0,0.00395940882536073,0
312,2015-02-11 19:59:00,21.0,29.5,0.0,548.0,0.00453757019581831,0
5335,2015-02-15 07:41:59,20.1,31.29,0.0,595.0,0.00455311216189065,0
864,2015-02-05 08:13:59,21.1,23.79,419.0,613.0,0.00367677626792028,1
7467,2015-02-09 22:17:00,20.5,33.29,0.0,610.5,0.00496867341311421,0
2433,2015-02-13 07:20:00,20.79,25.445,0.0,526.0,0.0038594278075746798,0
6847,2015-02-16 08:54:00,20.6,25.29,405.0,883.5,0.0037908593063959205,1
3779,2015-02-07 08:49:00,19.6333333333333,19.426666666666698,31.0,454.333333333333,0.00273825601814212,0
478,2015-02-11 22:45:00,20.55,28.195,0.0,489.5,0.00421615767952661,0
1241,2015-02-12 11:28:00,24.1,22.4175,261.75,880.25,0.00416011361672654,0
1216,2015-02-05 14:06:00,22.29,25.89,459.0,797.0,0.00430765254338066,0
9343,2015-02-18 02:30:00,20.6,26.89,0.0,1233.0,0.0040322470078677205,0
6135,2015-02-15 21:02:00,20.39,32.0,0.0,696.0,0.0047420986639068,0
